operationID,vehicleID,StationIDs,routeIDs,startTime,endTime,VehicleType,operationServiceType
202504230001,TW_000000003,"[""S413000840"", ""S413000710"", ""S413000800"", ""S413000830""]","[2025042300031, 2025042300032, 2025042300033]",202504231156,202504231207,carnivalReg,POOL
202504230001,TW_000000005,"[""S413000840"", ""S413001240"", ""S413000750"", ""S413001170"", ""S413000530"", ""S413000830""]","[2025042300010, 2025042300011, 2025042300196, 2025042300197, 2025042300198]",202504231727,202504231806,carnivalWheel,P2P
202504230001,TW_000000007,"[""S186000320"", ""S186001310"", ""S186001200"", ""S186001090""]","[2025042300001, 2025042300002, 2025042300003]",202504231158,202504231216,IONIQ5,POOL
202504230001,TW_000000010,"[""S186000320"", ""S186000110"", ""S186001030"", ""S186001090""]","[2025042300007, 2025042300008, 2025042300009]",202504231653,202504231707,IONIQ5,POOL
202504230002,TW_000000003,"[""S413000840"", ""S413000620"", ""S413000670"", ""S413000830""]","[2025042300034, 2025042300035, 2025042300036]",202504231325,202504231338,carnivalReg,POOL
202504230002,TW_000000010,"[""S186000320"", ""S186000770"", ""S186000400"", ""S186001090""]","[2025042300019, 2025042300020, 2025042300021]",202504232056,202504232113,IONIQ5,POOL
202504230003,TW_000000003,"[""S413000840"", ""S413000500"", ""S413000260"", ""S413000650"", ""S413000180"", ""S413000880"", ""S413001110"", ""S413000970"", ""S413000640"", ""S413000830""]","[2025042300037, 2025042300038, 2025042300043, 2025042300044, 2025042300070, 2025042300082, 2025042300083, 2025042300084, 2025042300085]",202504231755,202504231833,carnivalReg,POOL
202504230003,TW_000000010,"[""S186000320"", ""S186000730"", ""S186000200"", ""S186001090""]","[2025042300022, 2025042300023, 2025042300024]",202504231821,202504231841,IONIQ5,POOL
202504230004,TW_000000003,"[""S413000840"", ""S413001230"", ""S413001130"", ""S413000250"", ""S413001250"", ""S413000830""]","[2025042300046, 2025042300167, 2025042300168, 2025042300169, 2025042300048]",202504231526,202504231552,carnivalReg,POOL
202504230004,TW_000000010,"[""S186000320"", ""S186000040"", ""S186001250"", ""S186001090""]","[2025042300028, 2025042300029, 2025042300030]",202504231451,202504231512,IONIQ5,POOL
202504230005,TW_000000003,"[""S413000840"", ""S413000870"", ""S413001120"", ""S413000620"", ""S413000410"", ""S413001010"", ""S413000080"", ""S413000130"", ""S413001030"", ""S413000830""]","[2025042300058, 2025042300099, 2025042300100, 2025042300101, 2025042300102, 2025042300087, 2025042300074, 2025042300088, 2025042300089]",202504232029,202504232055,carnivalReg,POOL
202504230005,TW_000000010,"[""S186000320"", ""S186000060"", ""S186000570"", ""S186000390"", ""S186001040"", ""S186000090"", ""S186000460"", ""S186001090""]","[2025042300040, 2025042300041, 2025042300103, 2025042300104, 2025042300105, 2025042300106, 2025042300051]",202504231950,202504232043,IONIQ5,POOL
202504230006,TW_000000003,"[""S413000840"", ""S413001200"", ""S413000730"", ""S413000410"", ""S413001280"", ""S413001090"", ""S413000650"", ""S413000830""]","[2025042300067, 2025042300187, 2025042300188, 2025042300189, 2025042300190, 2025042300191, 2025042300192]",202504231726,202504231758,carnivalReg,POOL
202504230006,TW_000000010,"[""S186000320"", ""S186000040"", ""S186000240"", ""S186001090""]","[2025042300052, 2025042300053, 2025042300054]",202504231921,202504231948,IONIQ5,POOL
202504230007,TW_000000003,"[""S413000840"", ""S413001260"", ""S413000410"", ""S413000830""]","[2025042300090, 2025042300091, 2025042300092]",202504232127,202504232140,carnivalReg,POOL
202504230007,TW_000000010,"[""S186000320"", ""S186000310"", ""S186000760"", ""S186001090""]","[2025042300055, 2025042300056, 2025042300057]",202504231755,202504231815,IONIQ5,POOL
202504230008,TW_000000003,"[""S413000840"", ""S413000140"", ""S413000090"", ""S413001090"", ""S413001190"", ""S413000830""]","[2025042300093, 2025042300094, 2025042300110, 2025042300111, 2025042300112]",202504232055,202504232119,carnivalReg,POOL
202504230008,TW_000000010,"[""S186000320"", ""S186001450"", ""S186000090"", ""S186001090""]","[2025042300061, 2025042300062, 2025042300063]",202504231951,202504232015,IONIQ5,POOL
202504230009,TW_000000003,"[""S413000840"", ""S413001210"", ""S413000140"", ""S413000830""]","[2025042300113, 2025042300114, 2025042300115]",202504232126,202504232143,carnivalReg,POOL
202504230009,TW_000000010,"[""S186000320"", ""S186001360"", ""S186000930"", ""S186001090""]","[2025042300064, 2025042300065, 2025042300066]",202504232128,202504232146,IONIQ5,POOL
202504230010,TW_000000003,"[""S413000840"", ""S413000740"", ""S413000080"", ""S413000830""]","[2025042300116, 2025042300117, 2025042300118]",202504230807,202504230823,carnivalReg,POOL
202504230010,TW_000000010,"[""S186000320"", ""S186001270"", ""S186001460"", ""S186001090""]","[2025042300076, 2025042300077, 2025042300078]",202504232050,202504232116,IONIQ5,POOL
202504230011,TW_000000003,"[""S413000840"", ""S413000780"", ""S413000370"", ""S413000830""]","[2025042300125, 2025042300126, 2025042300127]",202504230913,202504230924,carnivalReg,POOL
202504230011,TW_000000010,"[""S186000320"", ""S186000140"", ""S186000950"", ""S186001090""]","[2025042300079, 2025042300080, 2025042300081]",202504231827,202504231849,IONIQ5,POOL
202504230012,TW_000000003,"[""S413000840"", ""S413000730"", ""S413001200"", ""S413000830""]","[2025042300143, 2025042300144, 2025042300145]",202504231223,202504231238,carnivalReg,POOL
202504230012,TW_000000010,"[""S186000320"", ""S186000200"", ""S186001320"", ""S186001090""]","[2025042300096, 2025042300097, 2025042300098]",202504232119,202504232146,IONIQ5,POOL
202504230013,TW_000000003,"[""S413000840"", ""S413000450"", ""S413001060"", ""S413000830""]","[2025042300149, 2025042300150, 2025042300151]",202504231321,202504231332,carnivalReg,POOL
202504230013,TW_000000010,"[""S186000320"", ""S186000920"", ""S186000980"", ""S186001090""]","[2025042300107, 2025042300108, 2025042300109]",202504232053,202504232112,IONIQ5,POOL
202504230014,TW_000000003,"[""S413000840"", ""S413000580"", ""S413000780"", ""S413000830""]","[2025042300152, 2025042300153, 2025042300154]",202504231340,202504231350,carnivalReg,POOL
202504230014,TW_000000010,"[""S186000320"", ""S186001090"", ""S186000670"", ""S186001090""]","[2025042300119, 2025042300120, 2025042300121]",202504230842,202504230907,IONIQ5,POOL
202504230015,TW_000000003,"[""S413000840"", ""S413000240"", ""S413000520"", ""S413000830""]","[2025042300155, 2025042300156, 2025042300157]",202504231406,202504231421,carnivalReg,POOL
202504230015,TW_000000010,"[""S186000320"", ""S186000120"", ""S186000500"", ""S186001090""]","[2025042300122, 2025042300123, 2025042300124]",202504230858,202504230915,IONIQ5,POOL
202504230016,TW_000000003,"[""S413000840"", ""S413000540"", ""S413000940"", ""S413000830""]","[2025042300164, 2025042300165, 2025042300166]",202504231514,202504231527,carnivalReg,POOL
202504230016,TW_000000010,"[""S186000320"", ""S186001440"", ""S186000180"", ""S186001090""]","[2025042300128, 2025042300129, 2025042300130]",202504231011,202504231031,IONIQ5,POOL
202504230017,TW_000000003,"[""S413000840"", ""S413000090"", ""S413000720"", ""S413000830""]","[2025042300175, 2025042300176, 2025042300177]",202504231632,202504231649,carnivalReg,POOL
202504230017,TW_000000010,"[""S186000320"", ""S186000480"", ""S186000590"", ""S186001040"", ""S186000210"", ""S186001090""]","[2025042300131, 2025042300132, 2025042300134, 2025042300135, 2025042300136]",202504231116,202504231146,IONIQ5,POOL
202504230018,TW_000000003,"[""S413000840"", ""S413000440"", ""S413001160"", ""S413000830""]","[2025042300178, 2025042300179, 2025042300180]",202504231654,202504231707,carnivalReg,POOL
202504230018,TW_000000010,"[""S186000320"", ""S186000340"", ""S186001270"", ""S186001090""]","[2025042300137, 2025042300138, 2025042300139]",202504231204,202504231226,IONIQ5,POOL
202504230019,TW_000000003,"[""S413000840"", ""S413000280"", ""S413000110"", ""S413000830""]","[2025042300199, 2025042300200, 2025042300201]",202504231833,202504231848,carnivalReg,POOL
202504230019,TW_000000010,"[""S186000320"", ""S186000860"", ""S186001000"", ""S186001090""]","[2025042300140, 2025042300141, 2025042300142]",202504231214,202504231237,IONIQ5,POOL
202504230020,TW_000000010,"[""S186000320"", ""S186000130"", ""S186000170"", ""S186001090""]","[2025042300146, 2025042300147, 2025042300148]",202504231306,202504231325,IONIQ5,POOL
202504230021,TW_000000010,"[""S186000320"", ""S186000120"", ""S186001370"", ""S186001090""]","[2025042300158, 2025042300159, 2025042300160]",202504231413,202504231430,IONIQ5,POOL
202504230022,TW_000000010,"[""S186000320"", ""S186000700"", ""S186001200"", ""S186001090""]","[2025042300161, 2025042300162, 2025042300163]",202504231451,202504231509,IONIQ5,POOL
202504230023,TW_000000010,"[""S186000320"", ""S186000240"", ""S186000840"", ""S186001090""]","[2025042300172, 2025042300173, 2025042300174]",202504231623,202504231655,IONIQ5,POOL
202504230024,TW_000000010,"[""S186000320"", ""S186000300"", ""S186000610"", ""S186001090""]","[2025042300181, 2025042300182, 2025042300183]",202504231702,202504231724,IONIQ5,POOL
202504230025,TW_000000010,"[""S186000320"", ""S186000880"", ""S186000010"", ""S186001090""]","[2025042300184, 2025042300185, 2025042300186]",202504231711,202504231733,IONIQ5,POOL
202504230026,TW_000000010,"[""S186000320"", ""S186000220"", ""S186000190"", ""S186001090""]","[2025042300193, 2025042300194, 2025042300195]",202504231743,202504231806,IONIQ5,POOL
202504230027,TW_000000010,"[""S186000320"", ""S186001030"", ""S186000460"", ""S186001090""]","[2025042300205, 2025042300206, 2025042300207]",202504231926,202504231945,IONIQ5,POOL
202504240001,TW_000000001,"[""S413000840"", ""S413000360"", ""S413001150"", ""S413000830""]","[2025042400004, 2025042400005, 2025042400006]",202504240856,202504240912,carnivalReg,POOL
202504240001,TW_000000002,"[""S413000840"", ""S413000280"", ""S413000150"", ""S413000830""]","[2025042400016, 2025042400017, 2025042400018]",202504241155,202504241212,carnivalReg,POOL
202504240001,TW_000000003,"[""S413000840"", ""S413001140"", ""S413001650"", ""S413000600"", ""S413000700"", ""S413000830""]","[2025042400031, 2025042400032, 2025042400049, 2025042400050, 2025042400051]",202504241854,202504241916,carnivalReg,POOL
202504240001,TW_000000005,"[""S413000840"", ""S413000310"", ""S413000350"", ""S413000830""]","[2025042400007, 2025042400008, 2025042400009]",202504241026,202504241046,carnivalWheel,P2P
202504240001,TW_000000007,"[""S186000320"", ""S186001090"", ""S186000170"", ""S186000670"", ""S186000790"", ""S186001090""]","[2025042400001, 2025042400093, 2025042400094, 2025042400095, 2025042400096]",202504241853,202504241921,IONIQ5,POOL
202504240001,TW_000000010,"[""S186000320"", ""S186001020"", ""S186001360"", ""S186001090""]","[2025042400010, 2025042400011, 2025042400012]",202504241755,202504241817,IONIQ5,POOL
202504240002,TW_000000003,"[""S413000840"", ""S413000370"", ""S413001060"", ""S413000490"", ""S413001130"", ""S413000830""]","[2025042400043, 2025042400044, 2025042400097, 2025042400098, 2025042400099]",202504242126,202504242147,carnivalReg,POOL
202504240002,TW_000000010,"[""S186000320"", ""S186000950"", ""S186000300"", ""S186000480"", ""S186001310"", ""S186001090""]","[2025042400013, 2025042400014, 2025042400055, 2025042400056, 2025042400057]",202504242021,202504242059,IONIQ5,POOL
202504240003,TW_000000003,"[""S413000840"", ""S413000210"", ""S413000960"", ""S413000830""]","[2025042400058, 2025042400059, 2025042400060]",202504242127,202504242140,carnivalReg,POOL
202504240003,TW_000000010,"[""S186000320"", ""S186000750"", ""S186001470"", ""S186001090""]","[2025042400019, 2025042400020, 2025042400021]",202504241257,202504241317,IONIQ5,POOL
202504240004,TW_000000003,"[""S413000840"", ""S413001220"", ""S413001590"", ""S413000830""]","[2025042400067, 2025042400068, 2025042400069]",202504241956,202504242011,carnivalReg,POOL
202504240004,TW_000000010,"[""S186000320"", ""S186000480"", ""S186000420"", ""S186001090""]","[2025042400022, 2025042400023, 2025042400024]",202504241224,202504241242,IONIQ5,POOL
202504240005,TW_000000003,"[""S413000840"", ""S413000210"", ""S413000450"", ""S413000830""]","[2025042400070, 2025042400071, 2025042400072]",202504241627,202504241642,carnivalReg,POOL
202504240005,TW_000000010,"[""S186000320"", ""S186001290"", ""S186000880"", ""S186001090""]","[2025042400025, 2025042400026, 2025042400027]",202504241153,202504241213,IONIQ5,POOL
202504240006,TW_000000003,"[""S413000840"", ""S413000140"", ""S413001630"", ""S413000480"", ""S413000600"", ""S413000830""]","[2025042400073, 2025042400074, 2025042400090, 2025042400091, 2025042400092]",202504241925,202504241948,carnivalReg,POOL
202504240006,TW_000000010,"[""S186000320"", ""S186001030"", ""S186001430"", ""S186001090""]","[2025042400028, 2025042400029, 2025042400030]",202504241825,202504241845,IONIQ5,POOL
202504240007,TW_000000003,"[""S413000840"", ""S413000910"", ""S413000190"", ""S413000830""]","[2025042400076, 2025042400077, 2025042400078]",202504241828,202504241846,carnivalReg,POOL
202504240007,TW_000000010,"[""S186000320"", ""S186000910"", ""S186000860"", ""S186001090""]","[2025042400034, 2025042400035, 2025042400036]",202504241654,202504241716,IONIQ5,POOL
202504240008,TW_000000003,"[""S413000840"", ""S413000410"", ""S413001180"", ""S413000300"", ""S413000750"", ""S413000170"", ""S413000830""]","[2025042400079, 2025042400082, 2025042400083, 2025042400084, 2025042400088, 2025042400089]",202504241656,202504241732,carnivalReg,POOL
202504240008,TW_000000010,"[""S186000320"", ""S186000750"", ""S186001180"", ""S186001090""]","[2025042400037, 2025042400038, 2025042400039]",202504241527,202504241537,IONIQ5,POOL
202504240009,TW_000000003,"[""S413000840"", ""S413001600"", ""S413001240"", ""S413001130"", ""S413000300"", ""S413000830""]","[2025042400106, 2025042400107, 2025042400108, 2025042400109, 2025042400105]",202504242057,202504242119,carnivalReg,POOL
202504240009,TW_000000010,"[""S186000320"", ""S186000090"", ""S186000230"", ""S186001090""]","[2025042400040, 2025042400041, 2025042400042]",202504241723,202504241750,IONIQ5,POOL
202504240010,TW_000000003,"[""S413000840"", ""S413000080"", ""S413000800"", ""S413000830""]","[2025042400116, 2025042400117, 2025042400118]",202504240925,202504240939,carnivalReg,POOL
202504240010,TW_000000010,"[""S186000320"", ""S186000200"", ""S186000930"", ""S186001090""]","[2025042400046, 2025042400047, 2025042400048]",202504241549,202504241610,IONIQ5,POOL
202504240011,TW_000000003,"[""S413000840"", ""S413001260"", ""S413000160"", ""S413000830""]","[2025042400131, 2025042400132, 2025042400133]",202504241223,202504241240,carnivalReg,POOL
202504240011,TW_000000010,"[""S186000320"", ""S186000580"", ""S186000760"", ""S186001090""]","[2025042400052, 2025042400053, 2025042400054]",202504241526,202504241547,IONIQ5,POOL
202504240012,TW_000000003,"[""S413000840"", ""S413000340"", ""S413000040"", ""S413000830""]","[2025042400137, 2025042400138, 2025042400139]",202504241250,202504241307,carnivalReg,POOL
202504240012,TW_000000010,"[""S186000320"", ""S186000770"", ""S186001400"", ""S186001090""]","[2025042400061, 2025042400062, 2025042400063]",202504241856,202504241923,IONIQ5,POOL
202504240013,TW_000000003,"[""S413000840"", ""S413001280"", ""S413000770"", ""S413000830""]","[2025042400140, 2025042400141, 2025042400142]",202504241310,202504241322,carnivalReg,POOL
202504240013,TW_000000010,"[""S186000320"", ""S186000560"", ""S186000910"", ""S186001090""]","[2025042400064, 2025042400065, 2025042400066]",202504241859,202504241913,IONIQ5,POOL
202504240014,TW_000000010,"[""S186000320"", ""S186000370"", ""S186001330"", ""S186001090""]","[2025042400085, 2025042400086, 2025042400087]",202504241856,202504241914,IONIQ5,POOL
202504240015,TW_000000010,"[""S186000320"", ""S186000700"", ""S186000840"", ""S186001090""]","[2025042400100, 2025042400101, 2025042400102]",202504242056,202504242118,IONIQ5,POOL
202504240016,TW_000000010,"[""S186000320"", ""S186000220"", ""S186000690"", ""S186001090""]","[2025042400110, 2025042400111, 2025042400112]",202504242126,202504242143,IONIQ5,POOL
202504240017,TW_000000010,"[""S186000320"", ""S186000070"", ""S186000990"", ""S186001090""]","[2025042400113, 2025042400114, 2025042400115]",202504240912,202504240933,IONIQ5,POOL
202504240018,TW_000000010,"[""S186000320"", ""S186001150"", ""S186000070"", ""S186001090""]","[2025042400119, 2025042400120, 2025042400121]",202504241010,202504241033,IONIQ5,POOL
202504240019,TW_000000010,"[""S186000320"", ""S186000570"", ""S186000630"", ""S186001090""]","[2025042400122, 2025042400123, 2025042400124]",202504241125,202504241142,IONIQ5,POOL
202504240020,TW_000000010,"[""S186000320"", ""S186000160"", ""S186000430"", ""S186001090""]","[2025042400125, 2025042400126, 2025042400127]",202504241210,202504241228,IONIQ5,POOL
