dispatchID,messageTime,passengerID,requestID,routeIDs,pickupStationName,dropoffStationName,reserveType,onboardingTime,dropoffTime,linkIDs,pickupStationID,dropoffStationID,tripID,operationID,vehicleID
D04c26affc,1745319962406,23,req-0503,"[2025042300100, 2025042300101]",No Station Name,No Station Name,1,202504232032,202504232040,"[""L413002580"", ""L413000800"", ""L413001130"", ""L413005040"", ""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000690"", ""L413002450"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413002430"", ""L413000610"", ""L413000630"", ""L413000640"", ""L413004730"", ""L413004750"", ""L413000700"", ""L413000690"", ""L413001180"", ""L413004980"", ""L413001200"", ""L413005010"", ""L413004960"", ""L413001220"", ""L413004940"", ""L413000660"", ""L413004920"", ""L413005210"", ""L413005220"", ""L413005130"", ""L413005180""]",S413001120,S413000410,Td324f185a,202504230005,TW_000000003
D04d53f55c,1748391121410,178,req-2785,[2025052900005],No Station Name,No Station Name,1,202505291700,202505291708,"[""L413000920"", ""L413000900"", ""L413005080"", ""L413000850"", ""L413005050"", ""L413000610"", ""L413000630"", ""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413000790"", ""L413002580"", ""L413000800"", ""L413001130""]",S413001610,S413000930,T7cd07aa7e,202505290001,TW_000000005
D04eec839b,1749770466331,543,req-3853,[2025061400002],No Station Name,No Station Name,1,202506141430,202506141435,"[""L413002080"", ""L413002060"", ""L413004350"", ""L413002040"", ""L413004330"", ""L413002020"", ""L413000360"", ""L413001340"", ""L413004860"", ""L413000510"", ""L413004880"", ""L413001320"", ""L413004870"", ""L413001300"", ""L413001290"", ""L413001260"", ""L413004900"", ""L413000530"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230"", ""L413004950"", ""L413001210"", ""L413004970"", ""L413001190"", ""L413005000"", ""L413004990"", ""L413002440""]",S413000120,S413000700,Teb898f8e1,202506140001,TW_000000001
D04f8dd229,1749425770404,45,req-3973,[2025061000005],유성경찰서,No Station Name,1,202506101330,202506101342,"[""L186001420"", ""L186002510"", ""L186002520"", ""L186002040"", ""L186001470"", ""L186001220"", ""L186001150"", ""L186001130"", ""L186002050"", ""L186002530"", ""L186001080"", ""L186002840"", ""L186002850"", ""L186002860"", ""L186001910"", ""L186001940"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760""]",S186000500,S186001100,Te6b75b1d1,202506100001,TW_000000007
D05046c530,1750910289428,938,req-5676,[2025062700020],No Station Name,No Station Name,1,202506271900,202506271912,"[""L186001120"", ""L186001110"", ""L186002570"", ""L186001960"", ""L186002440"", ""L186002730"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160""]",S186001330,S186000170,T1dbf96deb,202506270002,TW_000000008
D0505f3908,1752294541939,251,req-6828,[2025071200065],No Station Name,No Station Name,2,202507121341,202507121347,"[""L186002900"", ""L186003550"", ""L186003200"", ""L186003230"", ""L186003220"", ""L186000380"", ""L186000390"", ""L186003530"", ""L186000410"", ""L186000100"", ""L186002720""]",S186001440,S186000880,T6153fd984,202507120009,TW_000000011
D051a97e24,1747188422352,636,req-3421,[2025051500014],No Station Name,No Station Name,1,202505151600,202505151605,"[""L413003850"", ""L413005200"", ""L413005180"", ""L413003840"", ""L413002370"", ""L413002340"", ""L413000530"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230"", ""L413004950"", ""L413001210"", ""L413004970"", ""L413001190"", ""L413005000"", ""L413004990"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413002430"", ""L413002420"", ""L413002410""]",S413000400,S413000740,T30371013e,202505150001,TW_000000002
D051b075eb,1747449483328,672,req-3852,[2025051700047],No Station Name,No Station Name,2,202505171145,202505171150,"[""L413000530"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230"", ""L413004950"", ""L413001210"", ""L413004970"", ""L413001190"", ""L413005000"", ""L413004990"", ""L413000680"", ""L413000700"", ""L413000010"", ""L413003410"", ""L413004540"", ""L413004550"", ""L413004560"", ""L413004570"", ""L413003600"", ""L413003580"", ""L413004590"", ""L413003570"", ""L413004620"", ""L413002610"", ""L413002630""]",S413001050,S413000760,Tb569acbbe,202505170008,TW_000000002
D053e0dbab,1753312806474,299,req-8391,[2025072500011],No Station Name,No Station Name,1,202507251530,202507251535,"[""L413002580"", ""L413000800"", ""L413001130"", ""L413005040"", ""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000690"", ""L413002450"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413000860"", ""L413005060"", ""L413000890"", ""L413005070"", ""L413000910"", ""L413000940"", ""L413005100"", ""L413000950"", ""L413000960"", ""L413000600"", ""L413005120"", ""L413000980"", ""L413000470"", ""L413001000"", ""L413001030"", ""L413003820"", ""L413001050""]",S413000890,S413001130,T75661d522,202507250003,TW_000000001
D05b2369a9,1753499288107,835,req-8715,[2025072700032],정부세종청사 중앙동,No Station Name,1,202507271930,202507271935,"[""L413004960"", ""L413001220"", ""L413004940"", ""L413000660"", ""L413004920"", ""L413000520"", ""L413002340"", ""L413000530"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230"", ""L413004950"", ""L413001210"", ""L413004970"", ""L413001190"", ""L413005000"", ""L413004990"", ""L413000680"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413002550""]",S413000970,S413000800,T4c4c9a486,202507270006,TW_000000001
D05c56cd3b,1745802842378,715,req-1221,[2025042900023],No Station Name,No Station Name,1,202504291600,202504291612,"[""L186001120"", ""L186001110"", ""L186002570"", ""L186001960"", ""L186002440"", ""L186002730"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186003530"", ""L186000410"", ""L186000100"", ""L186002720"", ""L186000670"", ""L186002140"", ""L186002110"", ""L186000450"", ""L186000680""]",S186001330,S186000490,T99a0573bc,202504290003,TW_000000010
D05c66b3a4,1752808084444,432,req-7634,[2025071900023],No Station Name,No Station Name,1,202507191630,202507191634,"[""L413005020"", ""L413000010"", ""L413003410"", ""L413004540"", ""L413004550"", ""L413004560"", ""L413004570"", ""L413003600"", ""L413003580"", ""L413004590"", ""L413003570"", ""L413004620"", ""L413003520""]",S413000950,S413001670,T26a0c5e1d,202507190005,TW_000000001
D05cf1422c,1748317984234,768,req-2693,[2025052800029],No Station Name,송림마을1단지,1,202505282030,202505282040,"[""L186002720"", ""L186000670"", ""L186002140"", ""L186002110"", ""L186000450"", ""L186000460"", ""L186001020"", ""L186000990"", ""L186002270"", ""L186001010"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001180"", ""L186001170"", ""L186001100""]",S186000990,S186000640,T4462e5a06,202505280002,TW_000000008
D05cf9864b,1749338584161,554,req-3825,[2025060800041],No Station Name,No Station Name,2,202506080829,202506080834,"[""L413000570"", ""L413000580"", ""L413000630"", ""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413002550""]",S413000740,S413000800,Tcf402fa62,202506080006,TW_000000003
D05d1e5851,1752283989886,472,req-6797,[2025071300017],No Station Name,No Station Name,1,202507131230,202507131236,"[""L413002520"", ""L413000730"", ""L413002690"", ""L413002540"", ""L413002560"", ""L413002580"", ""L413000800"", ""L413001130"", ""L413005040"", ""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000690"", ""L413001180"", ""L413004980"", ""L413001200"", ""L413005010"", ""L413004960"", ""L413001220"", ""L413004940"", ""L413000660"", ""L413004920"", ""L413005210"", ""L413005220"", ""L413005190"", ""L413002380"", ""L413003470""]",S413000790,S413000320,Te6a37b218,202507130002,TW_000000001
D05e8d5e16,1751585827631,13,req-5373,[2025070500008],No Station Name,No Station Name,1,202507051700,202507051706,"[""L413003710"", ""L413000190"", ""L413003720"", ""L413003740"", ""L413004480"", ""L413003750"", ""L413003490"", ""L413004460"", ""L413003470"", ""L413002390"", ""L413001760"", ""L413003850"", ""L413005200"", ""L413005180"", ""L413003840"", ""L413002370"", ""L413002340"", ""L413002330"", ""L413004770"", ""L413002290"", ""L413002270"", ""L413004800"", ""L413004840"", ""L413004820"", ""L413001000"", ""L413001030"", ""L413003820"", ""L413001050"", ""L413000450"", ""L413003930"", ""L413004120"", ""L413001990"", ""L413004110"", ""L413004160"", ""L413004180"", ""L413004200""]",S413000340,S413000050,T7e566decc,202507050001,TW_000000001
D05fb3af22,1750388829987,338,req-4833,[2025062000047],No Station Name,No Station Name,2,202506201220,202506201228,"[""L186000350"", ""L186000080"", ""L186000090"", ""L186002600"", ""L186000100"", ""L186002720"", ""L186000670"", ""L186002140"", ""L186002110"", ""L186000450"", ""L186000460"", ""L186001020"", ""L186000990"", ""L186002270""]",S186000060,S186000200,Tb0f9d8bb0,202506200008,TW_000000008
D060658843,1749187147064,161,req-3619,[2025060700026],No Station Name,No Station Name,1,202506071700,202506071708,"[""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001180"", ""L186001170"", ""L186001100"", ""L186001900""]",S186001390,S186000360,T6655c4e34,202506070005,TW_000000008
D06312114d,1746248043948,842,req-1936,[2025050400035],No Station Name,No Station Name,1,202505042130,202505042135,"[""L413002450"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413000860"", ""L413005060"", ""L413000890"", ""L413005070"", ""L413000910"", ""L413000940"", ""L413005100"", ""L413000950"", ""L413000960"", ""L413000600"", ""L413005120"", ""L413000980"", ""L413000470"", ""L413001000"", ""L413001030"", ""L413003820"", ""L413001050"", ""L413000450"", ""L413003930"", ""L413004120"", ""L413000320"", ""L413001970"", ""L413001960"", ""L413004080"", ""L413004020"", ""L413004060"", ""L413004040"", ""L413004010"", ""L413001940"", ""L413001920"", ""L413001910"", ""L413001890"", ""L413001870"", ""L413001830"", ""L413000090"", ""L413001850"", ""L413001880""]",S413000640,S413000020,T02d25694c,202505040004,TW_000000002
D063a899d9,1745384042455,479,req-0571,[2025042400056],No Station Name,No Station Name,1,202504242049,202504242052,"[""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001180"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400""]",S186000480,S186001310,T6b3d4c1a5,202504240002,TW_000000010
D065edbd80,1750037826351,904,req-4275,[2025061700020],No Station Name,No Station Name,1,202506171300,202506171315,"[""L186003870"", ""L186000320"", ""L186000330"", ""L186000250"", ""L186000260"", ""L186002240"", ""L186002250"", ""L186000270"", ""L186000630"", ""L186000640"", ""L186003230"", ""L186003220"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160"", ""L186003540"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970"", ""L186001600"", ""L186001590"", ""L186002000"", ""L186002580"", ""L186002020"", ""L186001620"", ""L186001450"", ""L186002450"", ""L186002030"", ""L186001420"", ""L186002510"", ""L186002520""]",S186001460,S186000570,T3f139a044,202506170002,TW_000000008
D0662a2ab1,1749007625839,637,req-3320,[2025060500026],공정거래위원회,No Station Name,1,202506051630,202506051634,"[""L413000500"", ""L413004850"", ""L413000370"", ""L413002020"", ""L413000360"", ""L413001340"", ""L413004860"", ""L413000510"", ""L413004880"", ""L413001320"", ""L413004870"", ""L413001300"", ""L413001290"", ""L413001260"", ""L413004900"", ""L413000530"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230"", ""L413004950"", ""L413001210"", ""L413004970"", ""L413001190"", ""L413005000"", ""L413004990"", ""L413000680"", ""L413000170""]",S413001010,S413001090,T40c3d97fa,202506050003,TW_000000003
D0681bb853,1745313728983,808,req-0486,[2025042200188],No Station Name,No Station Name,2,202504221830,202504221832,"[""L413004510"", ""L413003510"", ""L413000720"", ""L413003500"", ""L413003680"", ""L413004520""]",S413000350,S413000250,Tdc99467cd,202504220017,TW_000000003
D0685dc0a6,1746581285524,245,req-2461,[2025050800026],No Station Name,No Station Name,1,202505081030,202505081035,"[""L413000460"", ""L413000970"", ""L413000590"", ""L413005110"", ""L413000930"", ""L413005090"", ""L413000920"", ""L413000900"", ""L413005080"", ""L413000850"", ""L413005050"", ""L413000610"", ""L413000630"", ""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000700"", ""L413000010"", ""L413003410"", ""L413004540"", ""L413004550"", ""L413004560"", ""L413004570"", ""L413003600"", ""L413000150"", ""L413003610"", ""L413003620"", ""L413004580"", ""L413003630"", ""L413003640""]",S413001630,S413000230,T30ef84e1e,202505080003,TW_000000002
D0691aa07b,1752276961536,418,req-6781,[2025071300005],No Station Name,No Station Name,1,202507132000,202507132013,"[""L186001470"", ""L186001220"", ""L186001150"", ""L186001130"", ""L186002050"", ""L186002530"", ""L186001080"", ""L186002840"", ""L186002850"", ""L186002860"", ""L186001910"", ""L186001940"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186003240"", ""L186003250"", ""L186000170"", ""L186000230"", ""L186002260"", ""L186002230"", ""L186000240"", ""L186000330"", ""L186000340""]",S186000580,S186001120,Tef720fb07,202507130001,TW_000000011
